REF_DATE,GEO,DGUID,Screened traffic,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
May-19,"Halifax/Robert L Stanfield International, Nova Scotia",,Total screened traffic,Number,223,units,0,v1573797631,21.1,150601,,,,0
May-19,"Halifax/Robert L Stanfield International, Nova Scotia",,Total passengers,Number,223,units,0,v1577191372,21.6,145870,,,,0
May-19,"Halifax/Robert L Stanfield International, Nova Scotia",,Domestic sector passengers,Number,223,units,0,v1573797632,21.2,126177,,,,0
May-19,"Halifax/Robert L Stanfield International, Nova Scotia",,Transborder sector passengers,Number,223,units,0,v1573797633,21.3,11352,,,,0
May-19,"Halifax/Robert L Stanfield International, Nova Scotia",,Other International sector passengers,Number,223,units,0,v1573797634,21.4,8341,,,,0
May-19,"Halifax/Robert L Stanfield International, Nova Scotia",,Non-passengers,Number,223,units,0,v1573797635,21.5,4731,,,,0
May-19,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total screened traffic,Number,223,units,0,v1573797646,87.1,686843,,,,0
May-19,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total passengers,Number,223,units,0,v1577191375,87.6,668708,,,,0
May-19,"Montréal/Pierre Elliott Trudeau International, Quebec",,Domestic sector passengers,Number,223,units,0,v1573797647,87.2,244847,,,,0
May-19,"Montréal/Pierre Elliott Trudeau International, Quebec",,Transborder sector passengers,Number,223,units,0,v1573797648,87.3,174471,,,,0
May-19,"Montréal/Pierre Elliott Trudeau International, Quebec",,Other International sector passengers,Number,223,units,0,v1573797649,87.4,249390,,,,0
May-19,"Montréal/Pierre Elliott Trudeau International, Quebec",,Non-passengers,Number,223,units,0,v1573797650,87.5,18135,,,,0
May-19,"Ottawa/Macdonald-Cartier International, Ontario",,Total screened traffic,Number,223,units,0,v1573797641,76.1,208547,,,,0
May-19,"Ottawa/Macdonald-Cartier International, Ontario",,Total passengers,Number,223,units,0,v1577191374,76.6,204724,,,,0
May-19,"Ottawa/Macdonald-Cartier International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797642,76.2,168695,,,,0
May-19,"Ottawa/Macdonald-Cartier International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797643,76.3,27518,,,,0
May-19,"Ottawa/Macdonald-Cartier International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797644,76.4,8511,,,,0
May-19,"Ottawa/Macdonald-Cartier International, Ontario",,Non-passengers,Number,223,units,0,v1573797645,76.5,3823,,,,0
May-19,"Toronto/Lester B Pearson International, Ontario",,Total screened traffic,Number,223,units,0,v1573797651,161.1,1712568,,,,0
May-19,"Toronto/Lester B Pearson International, Ontario",,Total passengers,Number,223,units,0,v1577191376,161.6,1689469,,,,0
May-19,"Toronto/Lester B Pearson International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797652,161.2,565176,,,,0
May-19,"Toronto/Lester B Pearson International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797653,161.3,551090,,,,0
May-19,"Toronto/Lester B Pearson International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797654,161.4,573203,,,,0
May-19,"Toronto/Lester B Pearson International, Ontario",,Non-passengers,Number,223,units,0,v1573797655,161.5,23099,,,,0
May-19,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total screened traffic,Number,223,units,0,v1573797656,163.1,164069,,,,0
May-19,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total passengers,Number,223,units,0,v1577191377,163.6,162665,,,,0
May-19,"Winnipeg/James Armstrong Richardson International, Manitoba",,Domestic sector passengers,Number,223,units,0,v1573797657,163.2,145719,,,,0
May-19,"Winnipeg/James Armstrong Richardson International, Manitoba",,Transborder sector passengers,Number,223,units,0,v1573797658,163.3,16946,,,,0
May-19,"Winnipeg/James Armstrong Richardson International, Manitoba",,Non-passengers,Number,223,units,0,v1573797660,163.5,1404,,,,0
May-19,"Calgary International, Alberta",,Total screened traffic,Number,223,units,0,v1573797626,13.1,482084,,,,0
May-19,"Calgary International, Alberta",,Total passengers,Number,223,units,0,v1577191371,13.6,477236,,,,0
May-19,"Calgary International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797627,13.2,300993,,,,0
May-19,"Calgary International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797628,13.3,131803,,,,0
May-19,"Calgary International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797629,13.4,44440,,,,0
May-19,"Calgary International, Alberta",,Non-passengers,Number,223,units,0,v1573797630,13.5,4848,,,,0
May-19,"Edmonton International, Alberta",,Total screened traffic,Number,223,units,0,v1573797636,52.1,284946,,,,0
May-19,"Edmonton International, Alberta",,Total passengers,Number,223,units,0,v1577191373,52.6,279249,,,,0
May-19,"Edmonton International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797637,52.2,234144,,,,0
May-19,"Edmonton International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797638,52.3,33950,,,,0
May-19,"Edmonton International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797639,52.4,11155,,,,0
May-19,"Edmonton International, Alberta",,Non-passengers,Number,223,units,0,v1573797640,52.5,5697,,,,0
May-19,"Vancouver International, British Columbia",,Total screened traffic,Number,223,units,0,v1573797661,169.1,874471,,,,0
May-19,"Vancouver International, British Columbia",,Total passengers,Number,223,units,0,v1577191378,169.6,860498,,,,0
May-19,"Vancouver International, British Columbia",,Domestic sector passengers,Number,223,units,0,v1573797662,169.2,393384,,,,0
May-19,"Vancouver International, British Columbia",,Transborder sector passengers,Number,223,units,0,v1573797663,169.3,249988,,,,0
May-19,"Vancouver International, British Columbia",,Other International sector passengers,Number,223,units,0,v1573797664,169.4,217126,,,,0
May-19,"Vancouver International, British Columbia",,Non-passengers,Number,223,units,0,v1573797665,169.5,13973,,,,0
Jun-19,"Total of eight largest airports, Canada",,Total screened traffic,Number,223,units,0,v1573797666,100000.1,4935206,,,,0
Jun-19,"Total of eight largest airports, Canada",,Total passengers,Number,223,units,0,v1577191379,100000.6,4861329,,,,0
Jun-19,"Total of eight largest airports, Canada",,Domestic sector passengers,Number,223,units,0,v1573797667,100000.2,2319666,,,,0
Jun-19,"Total of eight largest airports, Canada",,Transborder sector passengers,Number,223,units,0,v1573797668,100000.3,1275632,,,,0
Jun-19,"Total of eight largest airports, Canada",,Other International sector passengers,Number,223,units,0,v1573797669,100000.4,1266031,,,,0
Jun-19,"Total of eight largest airports, Canada",,Non-passengers,Number,223,units,0,v1573797670,100000.5,73877,,,,0
Jun-19,"Halifax/Robert L Stanfield International, Nova Scotia",,Total screened traffic,Number,223,units,0,v1573797631,21.1,159287,,,,0
Jun-19,"Halifax/Robert L Stanfield International, Nova Scotia",,Total passengers,Number,223,units,0,v1577191372,21.6,154652,,,,0
Jun-19,"Halifax/Robert L Stanfield International, Nova Scotia",,Domestic sector passengers,Number,223,units,0,v1573797632,21.2,132948,,,,0
Jun-19,"Halifax/Robert L Stanfield International, Nova Scotia",,Transborder sector passengers,Number,223,units,0,v1573797633,21.3,14756,,,,0
Jun-19,"Halifax/Robert L Stanfield International, Nova Scotia",,Other International sector passengers,Number,223,units,0,v1573797634,21.4,6948,,,,0
Jun-19,"Halifax/Robert L Stanfield International, Nova Scotia",,Non-passengers,Number,223,units,0,v1573797635,21.5,4635,,,,0
Jun-19,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total screened traffic,Number,223,units,0,v1573797646,87.1,804206,,,,0
Jun-19,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total passengers,Number,223,units,0,v1577191375,87.6,784490,,,,0
Jun-19,"Montréal/Pierre Elliott Trudeau International, Quebec",,Domestic sector passengers,Number,223,units,0,v1573797647,87.2,260343,,,,0
Jun-19,"Montréal/Pierre Elliott Trudeau International, Quebec",,Transborder sector passengers,Number,223,units,0,v1573797648,87.3,188808,,,,0
Jun-19,"Montréal/Pierre Elliott Trudeau International, Quebec",,Other International sector passengers,Number,223,units,0,v1573797649,87.4,335339,,,,0
Jun-19,"Montréal/Pierre Elliott Trudeau International, Quebec",,Non-passengers,Number,223,units,0,v1573797650,87.5,19716,,,,0
Jun-19,"Ottawa/Macdonald-Cartier International, Ontario",,Total screened traffic,Number,223,units,0,v1573797641,76.1,211840,,,,0
Jun-19,"Ottawa/Macdonald-Cartier International, Ontario",,Total passengers,Number,223,units,0,v1577191374,76.6,208372,,,,0
Jun-19,"Ottawa/Macdonald-Cartier International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797642,76.2,172881,,,,0
Jun-19,"Ottawa/Macdonald-Cartier International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797643,76.3,24744,,,,0
Jun-19,"Ottawa/Macdonald-Cartier International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797644,76.4,10747,,,,0
Jun-19,"Ottawa/Macdonald-Cartier International, Ontario",,Non-passengers,Number,223,units,0,v1573797645,76.5,3468,,,,0
Jun-19,"Toronto/Lester B Pearson International, Ontario",,Total screened traffic,Number,223,units,0,v1573797651,161.1,1795927,,,,0
Jun-19,"Toronto/Lester B Pearson International, Ontario",,Total passengers,Number,223,units,0,v1577191376,161.6,1775622,,,,0
Jun-19,"Toronto/Lester B Pearson International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797652,161.2,602571,,,,0
Jun-19,"Toronto/Lester B Pearson International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797653,161.3,570332,,,,0
Jun-19,"Toronto/Lester B Pearson International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797654,161.4,602719,,,,0
Jun-19,"Toronto/Lester B Pearson International, Ontario",,Non-passengers,Number,223,units,0,v1573797655,161.5,20305,,,,0
Jun-19,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total screened traffic,Number,223,units,0,v1573797656,163.1,172793,,,,0
Jun-19,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total passengers,Number,223,units,0,v1577191377,163.6,171416,,,,0
Jun-19,"Winnipeg/James Armstrong Richardson International, Manitoba",,Domestic sector passengers,Number,223,units,0,v1573797657,163.2,153958,,,,0
Jun-19,"Winnipeg/James Armstrong Richardson International, Manitoba",,Transborder sector passengers,Number,223,units,0,v1573797658,163.3,17075,,,,0
Jun-19,"Winnipeg/James Armstrong Richardson International, Manitoba",,Other International sector passengers,Number,223,units,0,v1573797659,163.4,383,,,,0
Jun-19,"Winnipeg/James Armstrong Richardson International, Manitoba",,Non-passengers,Number,223,units,0,v1573797660,163.5,1377,,,,0
Jun-19,"Calgary International, Alberta",,Total screened traffic,Number,223,units,0,v1573797626,13.1,544298,,,,0
Jun-19,"Calgary International, Alberta",,Total passengers,Number,223,units,0,v1577191371,13.6,538962,,,,0
Jun-19,"Calgary International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797627,13.2,335286,,,,0
Jun-19,"Calgary International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797628,13.3,151598,,,,0
Jun-19,"Calgary International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797629,13.4,52078,,,,0
Jun-19,"Calgary International, Alberta",,Non-passengers,Number,223,units,0,v1573797630,13.5,5336,,,,0
Jun-19,"Edmonton International, Alberta",,Total screened traffic,Number,223,units,0,v1573797636,52.1,288755,,,,0
Jun-19,"Edmonton International, Alberta",,Total passengers,Number,223,units,0,v1577191373,52.6,282120,,,,0
Jun-19,"Edmonton International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797637,52.2,245414,,,,0
Jun-19,"Edmonton International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797638,52.3,29032,,,,0
Jun-19,"Edmonton International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797639,52.4,7674,,,,0
Jun-19,"Edmonton International, Alberta",,Non-passengers,Number,223,units,0,v1573797640,52.5,6635,,,,0
Jun-19,"Vancouver International, British Columbia",,Total screened traffic,Number,223,units,0,v1573797661,169.1,958100,,,,0
Jun-19,"Vancouver International, British Columbia",,Total passengers,Number,223,units,0,v1577191378,169.6,945695,,,,0
Jun-19,"Vancouver International, British Columbia",,Domestic sector passengers,Number,223,units,0,v1573797662,169.2,416265,,,,0
Jun-19,"Vancouver International, British Columbia",,Transborder sector passengers,Number,223,units,0,v1573797663,169.3,279287,,,,0
Jun-19,"Vancouver International, British Columbia",,Other International sector passengers,Number,223,units,0,v1573797664,169.4,250143,,,,0
Jun-19,"Vancouver International, British Columbia",,Non-passengers,Number,223,units,0,v1573797665,169.5,12405,,,,0
Jul-19,"Total of eight largest airports, Canada",,Total screened traffic,Number,223,units,0,v1573797666,100000.1,5516164,,,,0
Jul-19,"Total of eight largest airports, Canada",,Total passengers,Number,223,units,0,v1577191379,100000.6,5421895,,,,0
Jul-19,"Total of eight largest airports, Canada",,Domestic sector passengers,Number,223,units,0,v1573797667,100000.2,2544723,,,,0
Jul-19,"Total of eight largest airports, Canada",,Transborder sector passengers,Number,223,units,0,v1573797668,100000.3,1461996,,,,0
Jul-19,"Total of eight largest airports, Canada",,Other International sector passengers,Number,223,units,0,v1573797669,100000.4,1415176,,,,0
Jul-19,"Total of eight largest airports, Canada",,Non-passengers,Number,223,units,0,v1573797670,100000.5,94269,,,,0
Jul-19,"Halifax/Robert L Stanfield International, Nova Scotia",,Total screened traffic,Number,223,units,0,v1573797631,21.1,186827,,,,0
Jul-19,"Halifax/Robert L Stanfield International, Nova Scotia",,Total passengers,Number,223,units,0,v1577191372,21.6,182138,,,,0
Jul-19,"Halifax/Robert L Stanfield International, Nova Scotia",,Domestic sector passengers,Number,223,units,0,v1573797632,21.2,153881,,,,0
Jul-19,"Halifax/Robert L Stanfield International, Nova Scotia",,Transborder sector passengers,Number,223,units,0,v1573797633,21.3,18823,,,,0
Jul-19,"Halifax/Robert L Stanfield International, Nova Scotia",,Other International sector passengers,Number,223,units,0,v1573797634,21.4,9434,,,,0
Jul-19,"Halifax/Robert L Stanfield International, Nova Scotia",,Non-passengers,Number,223,units,0,v1573797635,21.5,4689,,,,0
Jul-19,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total screened traffic,Number,223,units,0,v1573797646,87.1,890731,,,,0
Jul-19,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total passengers,Number,223,units,0,v1577191375,87.6,857527,,,,0
Jul-19,"Montréal/Pierre Elliott Trudeau International, Quebec",,Domestic sector passengers,Number,223,units,0,v1573797647,87.2,258741,,,,0
Jul-19,"Montréal/Pierre Elliott Trudeau International, Quebec",,Transborder sector passengers,Number,223,units,0,v1573797648,87.3,218903,,,,0
Jul-19,"Montréal/Pierre Elliott Trudeau International, Quebec",,Other International sector passengers,Number,223,units,0,v1573797649,87.4,379883,,,,0
Jul-19,"Montréal/Pierre Elliott Trudeau International, Quebec",,Non-passengers,Number,223,units,0,v1573797650,87.5,33204,,,,0
Jul-19,"Ottawa/Macdonald-Cartier International, Ontario",,Total screened traffic,Number,223,units,0,v1573797641,76.1,214876,,,,0
Jul-19,"Ottawa/Macdonald-Cartier International, Ontario",,Total passengers,Number,223,units,0,v1577191374,76.6,211085,,,,0
Jul-19,"Ottawa/Macdonald-Cartier International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797642,76.2,175096,,,,0
Jul-19,"Ottawa/Macdonald-Cartier International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797643,76.3,25546,,,,0
